verdict39101	 Auf die Sprungrevision des Klägers wird das Urteil des Amtsgerichts Wiesbaden vom 7-9-2005 aufgehoben.	revisionsErfolg
verdict70354	   1_ Auf die Revision des Angeklagten wird das Urteil des Landgerichts Landshut vom 11-1-2013, soweit es ihn betrifft, mit den zugehörigen Feststellungen aufgehoben a) im Komplex C.	revisionsErfolg
verdict56905	 Auf die Revision der Kläger wird - unter Zurückweisung des Rechtsmittels im Übrigen - das Urteil des 4_ Zivilsenats des Oberlandesgerichts Frankfurt am Main vom 2-6-2010 im Kostenpunkt und insoweit aufgehoben, als die Klage in Höhe von 26105,07 € abgewiesen worden ist.	revisionsErfolg
verdict61020	   1_ Auf die Revision der Staatsanwaltschaft wird das Urteil des Landgerichts Frankfurt am Main vom 17-8-2011 mit den Feststellungen mit Ausnahme des Teilfreispruchs zugunsten des Angeklagten R_ im Fall II_ 26 aufgehoben.	revisionsErfolg
verdict65864	  1_ Auf die Revision des Angeklagten wird das Urteil des Landgerichts Leipzig vom 20-6-2013 nach § 349 Abs_ 4 StPO aufgehoben a) in beiden Gesamtstrafaussprüchen, b) mit den zugehörigen Feststellungen im Maßregelausspruch.	revisionsErfolg
verdict31625	 Auf die Rechtsmittel der Beklagten werden das Urteil des 20_ Zivilsenats des Kammergerichts Berlin vom 2-6-2003 aufgehoben und das Urteil des Landgerichts Berlin vom 19-7-2001 im Kostenpunkt und insoweit abgeändert, als es zum Nachteil der Beklagten ergangen ist.	revisionsErfolg
verdict28478	 Auf die Revision der Kläger wird das Urteil der 10_ Zivilkammer des Landgerichts Köln vom 4-6-2003 aufgehoben.	revisionsMisserfolg
verdict29322	 Die Rechtsbeschwerde gegen den Beschluß des 13_ Zivilsenats des Oberlandesgerichts Karlsruhe, Zivilsenate in Freiburg, vom 30-7-2003 wird auf Kosten der Kläger zurückgewiesen.	revisionsMisserfolg
verdict80155	 Auf die Rechtsbeschwerde wird festgestellt, dass der Beschluss des Amtsgerichts Hamburg vom 17-1-2017 und der Beschluss des Landgerichts Hamburg - 29_ Zivilkammer - vom 7-3-2017 den Betroffenen in seinen Rechten verletzt haben.	revisionsErfolg
verdict66707	 Der Antrag des Klägers auf Zulassung der Berufung gegen das Urteil des 1_ Senats des Anwaltsgerichtshofs des Landes Sachsen-Anhalt vom 20-9-2013 wird abgelehnt.	revisionsMisserfolg
verdict18676	 Der Antragsteller hat die Kosten des erledigten Verfahrens zu tragen.	irrelevant
verdict59187	  Die Revision des Angeklagten gegen das Urteil des Landgerichts Kleve vom 8-9-2011 wird als unbegründet verworfen, da die Nachprüfung des Urteils auf Grund der Revisionsrechtfertigung keinen Rechtsfehler zum Nachteil des Angeklagten ergeben hat (§ 349 Abs_ 2 StPO); jedoch wird der Schuldspruch dahin geändert, dass der Angeklagte wegen Einfuhr von Betäubungsmitteln in nicht geringer Menge in Tateinheit mit Beihilfe zum Handeltreiben mit Betäubungsmitteln in nicht geringer Menge verurteilt ist (§ 349 Abs_ 4 StPO).	revisionsErfolg
verdict53881	 Auf die Revision des Angeklagten wird das Urteil des Landgerichts Oldenburg vom 23-2-2010 - mit Ausnahme der Adhäsionsentscheidungen - mit den Feststellungen aufgehoben.	revisionsErfolg
verdict29756	 1_ Auf die Revision der Angeklagten wird das Urteil des Landgerichts Kleve vom 16-1-2004 im Strafausspruch hinsichtlich der in den Fällen 1, 2/12, 3 bis 5/10, 13 bis 24, 26 bis 31 und 36 der Anklage verhängten Einzelstrafen und der Gesamtstrafe aufgehoben.	revisionsErfolg
verdict19954	  1_ Auf die Revision des Angeklagten wird das Urteil des Landgerichts Lüneburg vom 22-5-2001 a)  im Schuldspruch dahin geändert, daß der Angeklagte des Totschlags in Tateinheit mit gefährlicher Körperverletzung schuldig ist,  b)  im gesamten Strafausspruch mit den zugehörigen Feststellungen aufgehoben.	revisionsErfolg
verdict41885	 Die Revision gegen das Urteil der 8_ Zivilkammer des Landgerichts Braunschweig vom 27-4-2006 wird auf Kosten des Beklagten zurückgewiesen.	revisionsMisserfolg
verdict63671	 1_ Dem Angeklagten wird auf seinen Antrag nach Versäumung der Frist zur Begründung der Revision gegen das Urteil des Landgerichts Essen vom 18-6-2012 Wiedereinsetzung in den vorigen Stand gewährt.	revisionsErfolg
verdict49361	 Die sofortige Beschwerde des Antragstellers gegen den Beschluss des 1_ Senats des Anwaltsgerichtshofs des Landes NordrheinWestfalen vom 12-10-2008 wird zurückgewiesen.	revisionsMisserfolg
verdict32926	 1_ Auf die Revision des Angeklagten wird das Urteil des Landgerichts Gera vom 3-6-2004, soweit es den Angeklagten K_ betrifft, im Ausspruch über die Gesamtfreiheitsstrafe mit den zugehörigen Feststellungen aufgehoben.	revisionsErfolg
verdict18628	 Die – im übrigen auch nicht formgerecht eingelegte - weitere Beschwerde der Antragstellerin gegen den Beschluß des 7_ Zivilsenats und Senats für Familiensachen des Oberlandesgerichts Nürnberg vom 31-8-2001 wird als unzulässig verworfen, weil die weitere Beschwerde vom Oberlandesgericht nicht zugelassen ist und ein Fall, in dem sie ohne Zulassung stattfindet, nicht vorliegt (§§ 621e Abs_ 2 Satz 1 und Satz 2 ZPO; 131 Abs_ 3 KostO).	irrelevant
verdict64997	 Der Senat beabsichtigt, das Verfahren gemäß § 148 ZPO analog bis zur Entscheidung des Gerichtshofs der Europäischen Union in dem dort anhängigen Verfahren C-359/11 auszusetzen.	irrelevant
verdict64515	 Die Revision des Angeklagten gegen das Urteil des Landgerichts Stuttgart vom 2-10-2012 wird als unbegründet verworfen (§ 349 Abs_ 2 StPO).	revisionsMisserfolg
verdict37389	 1_ Auf die Revisionen der Angeklagten Begona P_ D_ S_ und Gabriel P_ D_ S_ wird das Urteil des Landgerichts Aachen vom 28-9-2005 im Ausspruch über die Anordnung des Verfalls aufgehoben; die Anordnung entfällt.	revisionsErfolg
verdict73884	 1_ Auf die Revision des Angeklagten wird das Urteil der auswärtigen großen Strafkammer des Landgerichts Kleve in Moers vom 1-10-2015 - unter Aufrechterhaltung der zugehörigen Feststellungen - im Strafausspruch aufgehoben.	revisionsErfolg
verdict50362	 Die Revision gegen das Urteil des 23_ Zivilsenats des Oberlandesgerichts Köln - Senat für Landwirtschaftssachen - vom 5-5-2009 wird auf Kosten des Beklagten zurückgewiesen.	revisionsMisserfolg
verdict72558	 Der Antrag des Schuldners auf Bewilligung von Prozesskostenhilfe wird abgelehnt.	revisionsMisserfolg
verdict37390	 1_ Auf die Revision des Angeklagten wird das Urteil des Landgerichts Bielefeld vom 6-2-2006 a) im Schuldspruch dahin geändert, dass die Verurteilung wegen tateinheitlich begangener Bedrohung entfällt, b) im gesamten Rechtsfolgenausspruch mit den Feststellungen aufgehoben.	revisionsErfolg
verdict65840	 Die Revision der Beklagten gegen das Urteil der Zivilkammer 65 des Landgerichts Berlin vom 7-8-2012 in der Fassung des Berichtigungsbeschlusses vom 6-11-2012 wird zurückgewiesen.	revisionsMisserfolg
verdict27564	 Die Revision gegen das Urteil des 5_ Zivilsenats des Thüringer Oberlandesgerichts in Jena vom 22-10-2002 wird auf Kosten des Klägers zurückgewiesen.	revisionsMisserfolg
verdict79191	 Die Erinnerung des Beklagten gegen den Kostenansatz des Bundesgerichtshofs vom 30-3-2017 - Kostenrechnung mit Kassenzeichen 780017116754 - wird zurückgewiesen.	revisionsMisserfolg
verdict30757	 Die Beschwerde des Klägers gegen die Nichtzulassung der Revision in dem Urteil des 13_ Zivilsenats des Oberlandesgerichts Nürnberg vom 15-5-2003 wird zurückgewiesen.	revisionsMisserfolg
verdict40560	   1_ Die Revision der Staatsanwaltschaft gegen das Urteil des Landgerichts Wuppertal vom 22-8-2006 wird verworfen.	revisionsMisserfolg
verdict24056	 Auf die Revision der Beklagten wird das Urteil des 6_ Zivilsenats des Oberlandesgerichts Köln vom 10-9-1999 aufgehoben.	revisionsErfolg
verdict41403	 Die Erinnerung des Verfügungsbeklagten gegen den Kostenansatz des Bundesgerichtshofs vom 27-4-2007 - Kostenrechnung mit dem Kassenzeichen 78 00 71 01 78 42 vom 16-5-2007 - wird zurückgewiesen.	revisionsMisserfolg
verdict52532	 Die Revision gegen das Urteil des Hanseatischen Oberlandesgerichts Hamburg, 3_ Zivilsenat, vom 10-4-2008 wird auf Kosten der Klägerin, mit Ausnahme der Kosten des Streithelfers, die dieser selbst zu tragen hat, zurückgewiesen.	revisionsMisserfolg
verdict71233	 Die Revision des Beklagten gegen das Urteil des 3_ Zivilsenats des Schleswig-Holsteinischen Oberlandesgerichts in Schleswig vom 1-4-2014 wird auf seine Kosten zurückgewiesen.	revisionsMisserfolg
verdict50338	 Die Anhörungsrüge gegen den Beschluss vom 13-8-2009 wird auf Kosten der Beklagten zurückgewiesen.	revisionsMisserfolg
verdict60140	 Die Beschwerde des Klägers gegen die Nichtzulassung der Revision in dem Urteil des 12_ Zivilsenats des Oberlandesgerichts Koblenz vom 18-7-2011 wird als unzulässig verworfen.	revisionsMisserfolg
verdict60141	 Auf die Revision der Klägerin wird das Urteil des 8_ Senats für Familiensachen des Oberlandesgerichts Düsseldorf vom 14-1-2009 aufgehoben, soweit die Klage auf Altersvorsorgeunterhalt abgewiesen worden ist.	revisionsErfolg
verdict19978	 Das Rechtsmittel des Antragstellers gegen den Beschluß des 5_ Zivilsenats des Oberlandesgerichts München vom 14-9-2001 wird als unzulässig verworfen.	revisionsMisserfolg
verdict48494	 Die Rechtsbeschwerde gegen den Beschluss der 3_ Zivilkammer des Landgerichts Leipzig vom 5-1-2009 wird zurückgewiesen.	revisionsMisserfolg
verdict26262	  Die Revision des Angeklagten gegen das Urteil des Landgerichts Oldenburg vom 18-9-2002 wird als unbegründet verworfen, da die Nachprüfung des Urteils auf Grund der Revisionsrechtfertigung keinen Rechtsfehler zum Nachteil des Angeklagten ergeben hat (§ 349 Abs_ 2 StPO); jedoch wird der Schuldspruch dahin neu gefaßt, daß der Angeklagte wegen Diebstahls in 24 Fällen verurteilt ist.	revisionsMisserfolg
verdict48012	 Die Beschwerde gegen die Nichtzulassung der Revision in dem Urteil des 5_ Zivilsenats des Oberlandesgerichts Naumburg vom 11-10-2006 wird auf Kosten der Beklagten zurückgewiesen.	revisionsMisserfolg
verdict47168	 Die Revision gegen das Urteil der 1_ Zivilkammer des Landgerichts Mühlhausen vom 27-3-2008 wird auf Kosten des Klägers zurückgewiesen.	revisionsMisserfolg
verdict36039	 Die Beschwerde des Beklagten gegen die Nichtzulassung der Revision in dem Urteil des Thüringer Oberlandesgerichts in Jena vom 21-9-2004 - 8 U 180/04 - wird zurückgewiesen.	revisionsMisserfolg
verdict63647	 Die Beschwerde gegen die Nichtzulassung der Revision im Urteil des 13_ Zivilsenats des Oberlandesgerichts Dresden vom 15-8-2012 wird auf Kosten des Klägers zurückgewiesen.	revisionsMisserfolg
verdict42705	 Die Revision gegen das Urteil des 3_ Senats für Familiensachen des Oberlandesgerichts Frankfurt am Main vom 30-6-2005 wird auf Kosten der Antragsgegnerin zurückgewiesen.	revisionsMisserfolg
verdict61466	   Die Revision der Staatsanwaltschaft gegen das Urteil des Landgerichts Nürnberg-Fürth vom 16-9-2011 wird verworfen.	revisionsMisserfolg
verdict24081	 Die Revision des Angeklagten gegen das Urteil des Landgerichts Kassel vom 23-6-1999 wird als unbegründet verworfen.	revisionsMisserfolg
verdict20955	 Für die nachträglichen Entscheidungen nach §§ 11 Abs_ 2 und 3, 65 Abs_ 1 JGG ist der Jugendrichter des Amtsgerichts Cloppenburg zuständig.	irrelevant
verdict38692	 Die Rechtsbeschwerde der Beklagten gegen den Beschluss des 19_ Zivilsenats des Oberlandesgerichts Stuttgart vom 29-3-2006 wird auf ihre Kosten zurückgewiesen.	revisionsMisserfolg
verdict74752	 Der Antrag des Klägers auf Beiordnung eines Notanwalts wird zurückgewiesen.	revisionsMisserfolg
verdict52989	 Die Revision des Angeklagten gegen das Urteil des Landgerichts Nürnberg-Fürth vom 27-1-2010 wird als unbegründet verworfen, da die Nachprüfung des Urteils auf Grund der Revisionsrechtfertigung keinen Rechtsfehler zum Nachteil des Angeklagten ergeben hat (§ 349 Abs_ 2 StPO).	revisionsMisserfolg
verdict68098	  Der Antrag von Herrn H_ auf Gewährung von Verfahrenskostenhilfe wird zurückgewiesen.	revisionsMisserfolg
verdict52507	  Die Revision des Angeklagten gegen das Urteil des Landgerichts Trier vom 8-2-2010 wird als unbegründet verworfen, da die Nachprüfung des Urteils auf Grund der Revisionsrechtfertigung keinen Rechtsfehler zum Nachteil des Angeklagten ergeben hat.	revisionsMisserfolg
verdict53833	 Der Antrag, für die gegen den Antragsgegner am 13-4-2010 beim Landgericht Hamburg eingereichte Nichtigkeitsklage die Zuständigkeit eines anderen Gerichtsbezirks in einem anderen Bundesland zu bestimmen, wird zurückgewiesen.	irrelevant
verdict27105	  Die Revision des Angeklagten gegen das Urteil des Landgerichts Leipzig vom 14-2-2003 wird nach § 349 Abs_ 2 StPO als unbegründet verworfen.	revisionsMisserfolg
verdict64973	 Die Revision gegen das Urteil des Oberlandesgerichts München - 6_ Zivilsenat - vom 1-9-2011 wird auf Kosten der Beklagten zurückgewiesen.	revisionsMisserfolg
verdict30734	 Auf die Revision des Klägers wird das Urteil des 13_ Zivilsenats des Oberlandesgerichts Stuttgart vom 22-1-2004 aufgehoben.	revisionsErfolg
verdict27587	 Die Revision gegen das Urteil des 6_ Zivilsenats des Oberlandesgerichts Dresden vom 22-1-2003 wird auf Kosten des Beklagten zurückgewiesen.	revisionsMisserfolg
verdict28431	 Die Revision des Klägers gegen das Urteil des 10_ Zivilsenats des Oberlandesgerichts Karlsruhe vom 13-12-2002 wird auf seine Kosten zurückgewiesen.	revisionsMisserfolg
verdict65816	 Auf die Revision der Beklagten wird das Urteil des Hanseatischen Oberlandesgerichts Hamburg, 5_ Zivilsenat, vom 4-11-2011 unter Zurückweisung des weitergehenden Rechtsmittels insoweit aufgehoben, als das Berufungsgericht die Beklagte unter Zurückweisung ihrer Berufung nach dem Unterlassungsantrag (… 1_ Dritten zu ermöglichen, auf den Internetseiten "www_ebay_de" Verkaufsangebote einzustellen und/oder 2_ Verkaufsangebote selbst zu bewerben …) in der Variante "oder" verurteilt hat_ Auf die Berufung der Beklagten wird das Urteil des Landgerichts Hamburg, Zivilkammer 8, vom 29-12-2006 im Umfang der Aufhebung des Berufungsurteils abgeändert.	revisionsErfolg
verdict59140	 1_ Auf die Revision des Angeklagten W_ gegen das Urteil des Landgerichts Dessau-Roßlau vom 17-8-2011 wird a) das Verfahren gemäß § 154 Abs_ 2 StPO eingestellt, soweit der Angeklagte wegen Bedrohung verurteilt worden ist; insoweit trägt die Staatskasse die Kosten des Verfahrens und die notwendigen Auslagen des Angeklagten; b) das vorgenannte Urteil dahin geändert, dass der Angeklagte W_ wegen besonders schweren Raubes zu der Freiheitsstrafe von fünf Jahren und acht Monaten verurteilt ist.	revisionsErfolg
verdict17785	  1_ Auf Antrag des Generalbundesanwalts wird das Verfahren hinsichtlich beider Angeklagter im Fall II 1 der Urteilsgründe gemäß § 154 Abs_ 2 StPO vorläufig eingestellt.	revisionsMisserfolg
verdict51664	 Der Antrag des Schuldners auf Bewilligung von Prozesskostenhilfe für das Verfahren der Rechtsbeschwerde gegen den Beschluss der 2_ Zivilkammer des Landgerichts Koblenz vom 9-11-2009 wird abgelehnt.	irrelevant
verdict36041	  Auf die Revision der Beklagten wird das Urteil des 5_ Zivilsenats des Oberlandesgerichts Koblenz vom 27-5-2004 im Kostenpunkt und insoweit aufgehoben, als die Berufung der Beklagten gegen die Abweisung ihrer Widerklage betreffend Einräumung von Miteigentum an dem Grundstück R_   120 sowie Auskunft über die Einnahmen aus diesem Grundstück seit dem Erbfall zurückgewiesen worden ist.	revisionsMisserfolg
verdict72101	 Die nachträglichen Entscheidungen über die Auflagen und Weisungen aus dem Urteil des Amtsgerichts - Jugendrichter - Moers vom 14-7-2014 obliegen dem Amtsgericht - Jugendrichter Essen.	irrelevant
verdict45761	 Die Revision des Angeklagten gegen das Urteil des Landgerichts Köln vom 2-4-2008 wird als unbegründet verworfen, da die Nachprüfung des Urteils auf Grund der Revisionsrechtfertigung keinen Rechtsfehler zum Nachteil des Angeklagten ergeben hat.	revisionsMisserfolg
verdict18142	 Die in Verbindung mit den an den Bundesgerichtshof gerichteten Schreiben vom 2-5-2002 als Rechtsbeschwerde zu wertende Eingabe vom 26-3-2002 gegen den Beschluß des Oberlandesgerichts München vom 11_ (nicht 15_) März 2002 wird auf Kosten des Antragstellers als unzulässig verworfen, weil das Beschwerdegericht die Rechtsbeschwerde in dem Beschluß nicht zugelassen hat (§ 574 Abs_ 1 Nr_ 2, § 577 Abs_ 1 Satz 2 ZPO n_F_).	revisionsMisserfolg
verdict40073	 Die Revisionen der Angeklagten gegen das Urteil des Landgerichts Augsburg vom 28-7-2006 werden als unbegründet verworfen, da die Nachprüfung des Urteils auf Grund der Revisionsrechtfertigungen keinen Rechtsfehler zum Nachteil der Angeklagten ergeben hat (§ 349 Abs_ 2 StPO).	revisionsMisserfolg
verdict20468	 Die sofortige weitere Beschwerde des Beklagten gegen den Beschluß des 2_ Zivilsenats des Oberlandesgerichts Stuttgart vom 30-3-2001 wird nicht angenommen (§§ 568 a, 546 Abs_ 2, 554 b ZPO a_F_).	revisionsMisserfolg
verdict44435	 Die sofortige Beschwerde des Antragstellers gegen den Beschluss des 5_ Senats des Bayerischen Anwaltsgerichtshofs vom 8-11-2007 wird unter Zurückweisung des Antrags auf Wiedereinsetzung in den vorigen Stand als unzulässig verworfen.	revisionsMisserfolg
verdict56418	 Auf die Revision der Beklagten wird das Urteil des Oberlandesgerichts Frankfurt am Main - 3_ Zivilsenat - vom 3-6-2009 aufgehoben.	revisionsErfolg
verdict35958	 Auf die Rechtsmittel des Klägers werden das Urteil des 6_ Zivilsenats des Oberlandesgerichts Oldenburg vom 4-4-2003, dessen Versäumnisurteil vom 29-11-2002 und das Urteil der 5_ Zivilkammer des Landgerichts Oldenburg vom 5-6-2002 im Kostenpunkt sowie insoweit aufgehoben, als die Klage wegen eines Betrages von 415194,42 € (812.	revisionsErfolg
verdict66221	 Die Beklagte wird darauf hingewiesen, dass der Senat beabsichtigt, ihre zugelassene Revision gegen das Urteil des 6_ Zivilsenats des Oberlandesgerichts Frankfurt am Main vom 4-12-2012 gemäß § 552a Satz 1 ZPO zurückzuweisen.	revisionsMisserfolg
verdict72909	 1_ Das Verfahren wird eingestellt_ 2_ Der Beschluss des Senats vom 18-8-2015 ist gegenstandslos, soweit er den Angeklagten betrifft.	irrelevant
verdict65377	 Zuständig für die Entscheidung über den Widerruf der mit Beschluss des Landgerichts Hannover vom 1-11-2011 bewilligten Reststrafenaussetzung zur Bewährung ist die Strafvollstreckungskammer des Landgerichts Hannover.	irrelevant
verdict75180	 1_ Der Antrag des Angeklagten auf Wiedereinsetzung in den vorigen Stand gegen die Versäumung der Frist zur Einlegung der Revision gegen das Urteil des Landgerichts Köln vom 25-11-2015 wird zurückgewiesen.	revisionsMisserfolg
verdict53394	  Die Revisionen der Angeklagten gegen das Urteil des Landgerichts Duisburg vom 3-3-2010 werden als unbegründet verworfen, da die Nachprüfung des Urteils auf Grund der Revisionsrechtfertigungen keinen Rechtsfehler zum Nachteil der Angeklagten ergeben hat (§ 349 Abs_ 2 StPO).	revisionsMisserfolg
verdict33789	 Auf die Revision der Beklagten und die Anschlußrevision der Kläger wird das Urteil des 2_ Zivilsenats des Oberlandesgerichts Frankfurt am Main vom 23-5-2003 in der Fassung des Berichtigungsbeschlusses vom 19-12-2003 aufgehoben.	revisionsErfolg
verdict52068	 Der Schriftsatz des Klägers vom 6-4-2010 gibt keinen Anlass, den Senatsbeschluss vom 16-3-2010, wonach der Streitwert für die Revisionsinstanz auf 50000 € festgesetzt und die Revision zugelassen wird, zu ändern.	irrelevant
verdict78216	 Die Rechtsbeschwerde gegen den Beschluss des 3_ Familiensenats des Thüringer Oberlandesgerichts in Jena vom 12-5-2016 wird auf Kosten des Antragsgegners zurückgewiesen.	revisionsMisserfolg
verdict22637	   Auf die Revision der Staatsanwaltschaft wird das Urteil des Landgerichts Lübeck vom 17-5-1999 im Strafausspruch mit den zugehörigen Feststellungen aufgehoben.	revisionsErfolg
verdict60914	 Die Selbstablehnung des Richters am Bundesgerichtshof Dr_ L_ wird für begründet erklärt.	irrelevant
verdict55575	 Der Antrag auf Prozesskostenhilfe für eine Rechtsbeschwerde gegen den Beschluss der 3_ Zivilkammer des Landgerichts Magdeburg vom 29-12-2010 wird abgelehnt.	irrelevant
verdict79542	 1_ Auf die Revision des Angeklagten gegen das Urteil des Landgerichts Aschaffenburg vom 15-7-2016 wird a) von einem Ausspruch gemäß § 111i Abs_ 2 aF StPO gegen den Angeklagten abgesehen und die Verfolgung der Taten auf die anderen Rechtsfolgen beschränkt und b) das vorgenannte Urteil im Rechtsfolgenausspruch dahin abgeändert, dass der den Angeklagten betreffende Ausspruch gemäß § 111i Abs_ 2 aF StPO entfällt.	revisionsErfolg
verdict78698	 Auf die Rechtsbeschwerde der Bundesnetzagentur wird der Beschluss des 3_ Kartellsenats des Oberlandesgerichts Düsseldorf vom 11-11-2015 im Kostenpunkt und insoweit aufgehoben, als das Beschwerdegericht die Bundesnetzagentur verpflichtet hat, die Betroffene hinsichtlich der Rückstellungen für das Regulierungskonto und die periodenübergreifende Saldierung sowie hinsichtlich der Bezugsgröße für die pauschale Kürzung des Umlaufvermögens neu zu bescheiden.	revisionsErfolg
verdict19467	 Die Selbstablehnung des Richters am Bundesgerichtshof B_ wird für begründet erklärt.	revisionsErfolg
verdict72910	 1_ Die Revision des Angeklagten gegen das Urteil des Landgerichts Karlsruhe – Auswärtige Große Strafkammer in Pforzheim – vom 27-11-2014 wird mit der Maßgabe verworfen, dass der Angeklagte der Gebührenüberhebung in 1.	revisionsMisserfolg
verdict23964	 Die Revision gegen das Urteil des 6_ Zivilsenats des Oberlandesgerichts Köln vom 22-10-1999 wird auf Kosten der Beklagten zurückgewiesen.	revisionsMisserfolg
verdict33307	 1_ Auf die Revisionen der Angeklagten wird a) das Verfahren gemäß § 154 a Abs_ 2 StPO auf den Vorwurf des schweren Raubes beschränkt, b) das Urteil des Landgerichts Oldenburg vom 21-12-2004 im Schuldspruch dahin geändert, daß die Angeklagten jeweils des schweren Raubes schuldig sind.	revisionsErfolg
verdict67546	 Auf die Revision des Angeklagten wird das Urteil des Landgerichts Hamburg vom 28-10-2013 nach § 349 Abs_ 4 StPO im Strafausspruch aufgehoben; die zugehörigen Feststellungen bleiben bestehen.	revisionsErfolg
verdict42266	 Die Rechtsbeschwerde gegen den an Verkündungs Statt am 29-6-2006 zugestellten Beschluss des 26_ Senats (MarkenBeschwerdesenats) des Bundespatentgerichts wird auf Kosten der Markeninhaberin zurückgewiesen_ Der Gegenstandswert der Rechtsbeschwerde wird auf 50000 € festgesetzt.	revisionsMisserfolg
verdict68872	    1_ Auf die Revisionen der Angeklagten und der Staatsanwaltschaft wird das Urteil des Landgerichts Detmold vom 17-12-2013 mit den Feststellungen aufgehoben.	revisionsErfolg
verdict32464	 1_ Der Beschluß des Landgerichts Halle vom 21-10-2004, mit dem die Revision des Angeklagten gegen das Urteil des Landgerichts Halle vom 23-7-2004 als unzulässig verworfen worden ist, wird aufgehoben.	revisionsErfolg
verdict31137	 Auf die Revision der Kläger wird das Urteil des 3_ Zivilsenats des Thüringer Oberlandesgerichts Jena vom 11-3-2003 aufgehoben.	revisionsErfolg
verdict69716	 Die Anhörungsrüge der Verurteilten gegen den Beschluss des Senats vom 22-10-2014 wird auf ihre Kosten zurückgewiesen.	revisionsMisserfolg
verdict76047	    Auf die Revision der Staatsanwaltschaft wird das Urteil des Landgerichts Limburg an der Lahn vom 15-7-2015 mit den Feststellungen aufgehoben.	revisionsErfolg
verdict46616	 Die Beschwerde der Antragstellerin gegen den Beschluss des Landgerichts Kiel vom 27-11-2008 wird auf ihre Kosten als unzulässig verworfen.	revisionsMisserfolg
verdict24806	 Die Erinnerung der Klägerin gegen den Kostenansatz in der Kostenrechnung vom 10-5-2002 wird zurückgewiesen.	revisionsMisserfolg
verdict66680	 Die Rechtsbeschwerde gegen den Beschluss der 9_ Zivilkammer des Landgerichts Zwickau vom 3-9-2013 wird auf Kosten der weiteren Beteiligten zu 2 zurückgewiesen.	revisionsMisserfolg
verdict70741	 Auf die Nichtzulassungsbeschwerde des Beklagten wird das Urteil des 7_ Zivilsenats des Oberlandesgerichts Karlsruhe vom 9-10-2013 aufgehoben.	revisionsErfolg
verdict44894	 Auf die Revision der Beklagten wird das Urteil des 6_ Zivilsenats des Oberlandesgerichts Stuttgart vom 14-11-2006 im Kostenpunkt und insoweit aufgehoben, als zu ihrem Nachteil erkannt worden ist.	revisionsErfolg
verdict44412	 Der Antrag der Revisionsklägerin, den Tenor des Senatsurteils vom 23-4-2008 gemäß § 319 ZPO dahingehend zu berichtigen, dass es anstelle "der Klägerin" bzw_ "die Klägerin" jeweils heißen muss "der Kläger" bzw_ "die Kläger", wird zurückgewiesen.	irrelevant
verdict21336	 Auf die Revision des Angeklagten wird das Urteil des Landgerichts Berlin vom 31-8-1999 nach § 349 Abs_ 4 StPO mit den Feststellungen aufgehoben, jedoch bleiben die Feststellungen zum äußeren Tatgeschehen aufrechterhalten; die weitergehende Revision wird nach § 349 Abs_ 2 StPO als unbegründet verworfen.	revisionsMisserfolg
verdict35935	 Der Antragsteller hat, nachdem er die sofortige Beschwerde gegen den Beschluss des Senats für Notarsachen des Oberlandesgerichts München vom 26-7-2005 zurückgenommen hat, die Gerichtskosten des Beschwerdeverfahrens zu tragen und die dem Antragsgegner und dem weiteren Beteiligten im Beschwerderechtszug entstandenen notwendigen Auslagen zu erstatten.	irrelevant
verdict29294	 Auf die Revision des Klägers wird das Urteil des 6_ Zivilsenats des Oberlandesgerichts Koblenz vom 31-10-2002 aufgehoben.	revisionsErfolg
verdict33765	 Auf die Revision der Beklagten wird das Teilurteil der Zivilkammer 67 des Landgerichts Berlin vom 26-7-2004 aufgehoben.	revisionsErfolg
verdict40049	 Die Rechtsbeschwerde der Klägerin gegen den Beschluss der 4_ Zivilkammer des Landgerichts Mannheim vom 22-8-2006 wird zurückgewiesen.	revisionsMisserfolg
verdict54226	 Die Revision gegen das Urteil der 8_ Zivilkammer des Landgerichts Dresden vom 16-12-2009 wird auf Kosten des Beklagten zurückgewiesen.	revisionsMisserfolg
verdict23505	 1_ Die Strafverfolgung wird gemäß § 154 a Abs_ 2 StPO im Fall II_9 der Urteilsgründe auf den Vorwurf der versuchten Nötigung beschränkt.	revisionsErfolg
verdict55551	 Die Ablehnungsgesuche der Antragstellerinnen zu 63, 71 und 75 sowie der Antragsteller zu 40, 53 und 57 werden zurückgewiesen.	revisionsMisserfolg
verdict18166	 1_ Auf die Revision des Angeklagten gegen das Urteil des Landgerichts Mosbach vom 15-2-2001 wird a) die Urteilsformel dahin ergänzt, daß der Angeklagte im übrigen freigesprochen wird und die Staatskasse insoweit die Kosten des Verfahrens und die notwendigen Auslagen des Angeklagten trägt; b) das genannte Urteil im Ausspruch über die Gesamtstrafe aufgehoben.	revisionsErfolg
verdict39072	 Auf die Revision des Beklagten wird das Urteil des 1_ Zivilsenats des Oberlandesgerichts Düsseldorf vom 14-11-2005 aufgehoben.	revisionsErfolg
verdict39073	 Die Anhörungsrüge gegen den Senatsbeschluss vom 28-9-2006 wird auf Kosten des Beklagten zurückgewiesen.	revisionsMisserfolg
verdict72933	 1_ Auf die Revision der Angeklagten wird das Urteil des Landgerichts Kassel vom 19-2-2015 im Strafausspruch aufgehoben.	revisionsErfolg
